experiment_id,exp_title,gene_mutation,gene_deletion,protein_depletion,stress_condition,time_series,chip_input,antibody_control,chip_target,mutation,deletion,depletion,stress,time_point,project_id,model_summary,model_annotation,warning,sample,perturbation,control
SRX9381301,25min-ChIP-H3K36me3-Mcm23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3K36me3,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381296,20min-H3K56Ac-ChIPNChAP-MCM23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3K56ac,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381295,20min-H3K56Ac-ChIP-Mcm23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3K56ac,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381294,20min-H3K4me3-McM23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3K4me3,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381293,20min-H3K4me3-ChIPNChAP-McM23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3K4me3,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381292,20min-H3K36me3-McM23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3K36me3,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381291,20min-H3K36me3-ChIPNChAP-McM23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3K36me3,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381290,20min-H3-ChIPNChAP-McM23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381289,20min-H3-ChIP-McM23A-2readsFigS7GEO,True,False,False,False,True,False,False,H3,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381283,25min-H3K56ac-ChIP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3K56ac,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-25min,none,Input-WT-25min
SRX9381282,25min-H3K56Ac-ChIPNChAP-WT-2techrepreadsFigS7GEO,False,False,False,False,True,False,False,H3K56ac,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-25min,none,Input-WT-25min
SRX9381281,25min-H3K56Ac-ChIPNChAP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3K56ac,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-25min,none,Input-WT-25min
SRX9381280,25min-H3K4me3-ChIP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3K4me3,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT-25min,none,Input-WT-25min
SRX9381279,25min-H3K4me3-ChIPNChAP-WT-2techrepreadsFigS7GEO,False,False,False,False,True,False,False,H3K4me3,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT-25min,none,Input-WT-25min
SRX9381278,25min-H3K4me3-ChIPNChAP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3K4me3,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT-25min,none,Input-WT-25min
SRX9381277,25min-H3K36me3-ChIP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3K36me3,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-WT-25min,none,Input-WT-25min
SRX9381276,25min-H3K36me3-ChIPNChAP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3K36me3,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-WT-25min,none,Input-WT-25min
SRX9381275,25min-H3-ChIP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT-25min,none,Input-WT-25min
SRX9381274,25min-H3-ChIPNChAP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT-25min,none,Input-WT-25min
SRX13341012,Input DNA from mid-log cultures 15min after the EdU pulse replicate 2,False,False,False,False,True,True,False,,,,,,15min after the EdU pulse,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-15min_after_the_EdU_pulse,none,
SRX13341011,Input DNA from mid-log cultures 15min after the EdU pulse replicate 1,False,False,False,False,True,True,False,,,,,,15min after the EdU pulse,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-15min_after_the_EdU_pulse,none,
SRX13341006,Input DNA from mid-log cultures 7min after the EdU pulse replicate 2,False,False,False,False,True,True,False,,,,,,7min after the EdU pulse,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-7min_after_the_EdU_pulse,none,
SRX13341005,Input DNA from mid-log cultures 7min after the EdU pulse replicate 1,False,False,False,False,True,True,False,,,,,,7min after EdU pulse,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-7min_after_EdU_pulse,none,
SRX9381446,25min-Input-McM23A-1readsFig6GEO,True,False,False,False,True,True,False,,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Mcm2-3A-gene_mutation-25min,gene_mutation,
SRX9381434,20min-Input-MCM23A-1readsFig6GEO,True,False,False,False,True,True,False,,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Mcm2-3A-gene_mutation-20min,gene_mutation,
SRX9381410,20min-Input-WT-1readsFig5GEO,False,False,False,False,True,True,False,,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-20min,none,
SRX9381395,rtt109D_Input25min_Sphase_rep2readsFig4GEO,True,True,False,False,True,True,False,,rtt109-KanMX6,Δrtt109,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,True,Input-rtt109-KanMX6-gene_mutation-25min,gene_mutation,
SRX9381394,rtt109D_Input25min_Sphase_rep1readsFig4GEO,True,True,False,False,True,True,False,,rtt109-KanMX6,Δrtt109,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,True,Input-rtt109-KanMX6-gene_mutation-25min,gene_mutation,
SRX9381393,mid-Sphase_inputreadsFig3GEO,False,False,False,False,True,True,False,,,,,,mid S-phase,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-mid_S-phase,none,
SRX9381390,Midlog_inputreadsFig3GEO,False,False,False,False,True,True,False,,,,,,mid-log,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-mid-log,none,
SRX9381388,G1_inputreadsFig3GEO,False,False,False,True,True,True,False,,,,,G1 arrest,G1,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-G1 arrest-stress_condition-G1,stress_condition,
SRX9381385,earlyS-phase-24min_inputreadsFig3GEO,False,False,False,False,True,True,False,,,,,,24min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-24min,none,
SRX9381380,G1_input_rep2readsFig2GEO,False,False,False,True,True,True,False,,,,,G1 arrest,G1,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-G1 arrest-stress_condition-G1,stress_condition,
SRX9381379,G1_input_rep1readsFig2GEO,False,False,False,True,True,True,False,,,,,G1 arrest,G1,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-G1 arrest-stress_condition-G1,stress_condition,
SRX9381372,32min_10prcnt_unreplicated_Sphase_input_rep2readsFig2GEO,False,False,False,False,True,True,False,,,,,,32min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-32min,none,
SRX9381371,32min_10prcnt_unreplicated_Sphase_input_rep1readsFig2GEO,False,False,False,False,True,True,False,,,,,,32min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-32min,none,
SRX9381367,25min_21prcnt_unreplicated_Sphase_inputreadsFig2GEO,False,False,False,False,True,True,False,,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-25min,none,
SRX9381310,25min-Input-Mcm23A-2readsFigS7BGEO,True,False,False,False,True,True,False,,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Mcm2-3A-gene_mutation-25min,gene_mutation,
SRX9381297,20min-Input-Mcm23A-2readsFigS7BGEO,True,False,False,False,True,True,False,,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Mcm2-3A-gene_mutation-20min,gene_mutation,
SRX9381286,25minSphase_Input_readsFig1GEO,False,False,False,False,True,True,False,,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-25min,none,
SRX9381284,25min-Input-WT-2readsFigS7GEO,False,False,False,False,True,True,False,,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-25min,none,
SRX9381270,20min-Input-WT-2readsFigS7GEO,False,False,False,False,True,True,False,,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-20min,none,
SRX10574731,H2A.Z ChIP in Swc2-ΔZN yeast,False,True,False,False,False,False,False,H2A.Z,,ΔSwc2,,,,PRJNA721183,gpt-4o-mini,gpt-4o-2024-08-06,False,H2A.Z-ΔSwc2-gene_deletion,gene_deletion,Input-ΔSwc2-gene_deletion
SRX10574729,H2A.Z ChIP in Swc2-ΔZ yeast,False,True,False,False,False,False,False,H2A.Z,,ΔSwc2,,,,PRJNA721183,gpt-4o-mini,gpt-4o-2024-08-06,False,H2A.Z-ΔSwc2-gene_deletion,gene_deletion,Input-ΔSwc2-gene_deletion
SRX10574727,H2A.Z ChIP in WT-Swc2 yeast,False,False,False,False,False,False,False,H2A.Z,,,,,,PRJNA721183,gpt-4o-mini,gpt-4o-2024-08-06,False,H2A.Z-WT,none,Input-WT
SRX10574732,input of Swc3-ΔZN yeast,False,True,False,False,False,True,True,,,ΔSwc2,,,,PRJNA721183,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-ΔSwc2-gene_deletion,gene_deletion,
SRX10574730,input of Swc3-ΔZ yeast,False,True,False,False,False,True,True,,,ΔSwc2,,,,PRJNA721183,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-ΔSwc2-gene_deletion,gene_deletion,
SRX10574728,input of WT-Swc2 yeast,False,False,False,False,False,True,True,,,,,,,PRJNA721183,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX11141070,s10_H3K9_WT_30,False,False,False,True,True,False,False,H3K9,,,,glucose starvation,30,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-glucose starvation-stress_condition-30,stress_condition,Input-glucose starvation-stress_condition-30
SRX11141069,s16_H3K9_WT_30,False,False,False,True,True,False,False,H3K9,,,,glucose starvation,30,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-glucose starvation-stress_condition-30,stress_condition,Input-glucose starvation-stress_condition-30
SRX11141067,s13_H3K9_WT_0,False,False,False,False,True,False,False,H3K9,,,,,0,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-WT-0,none,Input-WT-0
SRX11141066,s7_H3K9_WT_0,False,False,False,False,True,False,False,H3K9,,,,,0,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-WT-0,none,Input-WT-0
SRX11141064,s11_H3K9_gcn5_30,True,False,True,True,True,False,False,H3K9,gcn5,,gcn5,glucose starvation,30,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-gcn5-gene_mutation-30,gene_mutation,Input-gcn5-gene_mutation-30
SRX11141063,WT_0_H3K9_2,False,False,False,False,True,False,False,H3K9,,,,,0,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-WT-0,none,Input-WT-0
SRX11141062,WT_0_H3K9_1,False,False,False,False,True,False,False,H3K9,,,,,0,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-WT-0,none,Input-WT-0
SRX11141060,rpd3_30_H3K9_2,True,False,True,True,True,False,False,H3K9,Rpd3-Mutation,,Rpd3,glucose starvation,30,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-Rpd3-Mutation-gene_mutation-30,gene_mutation,Input-RPD3-Mutation-gene_mutation-30
SRX11141059,rpd3_30_H3K9_1,True,False,True,True,True,False,False,H3K9,Rpd3-Mutation,,Rpd3,glucose starvation,30,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-Rpd3-Mutation-gene_mutation-30,gene_mutation,Input-RPD3-Mutation-gene_mutation-30
SRX11141057,rpd3_0_H3K9_2,True,False,True,False,True,False,False,H3K9,Rpd3-0,,Rpd3,,0,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-Rpd3-0-gene_mutation-0,gene_mutation,Input-RPD3-0-gene_mutation-0
SRX11141056,rpd3_0_H3K9_1,True,False,True,False,True,False,False,H3K9,Rpd3-0,,Rpd3,,0,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-Rpd3-0-gene_mutation-0,gene_mutation,Input-RPD3-0-gene_mutation-0
SRX11141050,s17_H3K9_gcn5_30,True,False,True,True,True,False,False,H3K9,gcn5,,gcn5,glucose starvation,30,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-gcn5-gene_mutation-30,gene_mutation,Input-gcn5-gene_mutation-30
SRX11141048,s14_H3K9_gcn5_0,True,False,True,False,True,False,False,H3K9,gcn5,,gcn5,,0,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-gcn5-gene_mutation-0,gene_mutation,Input-gcn5-gene_mutation-0
SRX11141047,s8_H3K9_gcn5_0,True,False,True,False,True,False,False,H3K9,gcn5,,gcn5,,0,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-gcn5-gene_mutation-0,gene_mutation,Input-gcn5-gene_mutation-0
SRX11141045,WT_30_H3K9_2,False,False,False,True,True,False,False,H3K9,,,,glucose starvation,30,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-glucose starvation-stress_condition-30,stress_condition,Input-glucose starvation-stress_condition-30
SRX11141044,WT_30_H3K9_1,False,False,False,True,True,False,False,H3K9,,,,glucose starvation,30,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9-glucose starvation-stress_condition-30,stress_condition,Input-glucose starvation-stress_condition-30
SRX11141068,s4_H3_WT_30,False,False,False,True,True,True,False,H3,,,,glucose starvation,30,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-glucose starvation-stress_condition-30,stress_condition,
SRX11141065,s1_H3_WT_0,False,False,False,False,True,True,False,H3,,,,,0,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-0,none,
SRX11141061,WT_0_H3,False,False,False,False,True,True,False,H3,,,,,0,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-0,none,
SRX11141058,rpd3_30_H3,True,False,True,True,True,True,False,H3,RPD3-Mutation,,RPD3,glucose starvation,30,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-RPD3-Mutation-gene_mutation-30,gene_mutation,
SRX11141049,s5_H3_gcn5_30,True,False,True,True,True,True,False,H3,gcn5,,gcn5,glucose starvation,30,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-gcn5-gene_mutation-30,gene_mutation,
SRX11141046,s2_H3_gcn5_0,True,False,True,False,True,True,False,H3,gcn5,,gcn5,,0,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-gcn5-gene_mutation-0,gene_mutation,
SRX11141043,WT_30_H3,False,False,False,True,True,True,False,H3,,,,glucose starvation,30,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-glucose starvation-stress_condition-30,stress_condition,
SRX11141042,rpd3_0_H3,True,False,True,False,True,True,False,H3,RPD3-0,,RPD3,,0,PRJNA737490,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-RPD3-0-gene_mutation-0,gene_mutation,
SRX11717442,YCE1141 H3K4me3 ChIP repeat 2,True,False,False,True,True,False,False,H3K4me3,Spt5-3A,,,GAL+IAA,G1,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Spt5-3A-gene_mutation-G1,gene_mutation,Input-Spt5-3A-gene_mutation
SRX11717438,YCE1140 H3K4me3 ChIP repeat 2,False,False,False,True,False,False,False,H3K4me3,,,,GAL+IAA,G1,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,True,H3K4me3-GAL+IAA-stress_condition,stress_condition,Input-Spt5-3A-gene_mutation
SRX11717434,YCE281 H3K4me3 ChIP repeat 2,False,True,True,True,False,False,False,H3K4me3,,ΔSpt5,Spt5,GAL+IAA,G1,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,True,H3K4me3-ΔSpt5-gene_deletion,gene_deletion,Input-ΔSpt5-gene_deletion
SRX11717430,YCE1141 H3K4me3 ChIP repeat 1,True,False,False,True,True,False,False,H3K4me3,Spt5-3A,,,GAL+IAA,G1,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Spt5-3A-gene_mutation-G1,gene_mutation,Input-Spt5-3A-gene_mutation
SRX11717426,YCE1140 H3K4me3 ChIP repeat 1,False,False,False,True,True,False,False,H3K4me3,,,,GAL+IAA,G1,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-GAL+IAA-stress_condition-G1,stress_condition,Input-Spt5-3A-gene_mutation
SRX11717422,YCE281 H3K4me3 ChIP repeat 1,False,True,True,True,False,False,False,H3K4me3,,ΔSpt5,Spt5,GAL+IAA,,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-ΔSpt5-gene_deletion,gene_deletion,Input-ΔSpt5-gene_deletion
SRX11717441,YCE1141 input MNase repeat 2,True,False,False,True,False,True,True,,Spt5-3A,,,GAL+IAA,G1,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,True,Input-Spt5-3A-gene_mutation,gene_mutation,
SRX11717439,YCE1141 input sonication repeat 2,True,False,False,True,False,True,True,,Spt5-3A,,,GAL+IAA,G1,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,True,Input-Spt5-3A-gene_mutation,gene_mutation,
SRX11717437,YCE1140 input MNase repeat 2,False,False,False,True,True,True,True,,,,,GAL+IAA,G1,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-GAL+IAA-stress_condition-G1,stress_condition,
SRX11717435,YCE1140 input sonication repeat 2,False,False,False,True,False,True,True,,,,,GAL+IAA,,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-GAL+IAA-stress_condition,stress_condition,
SRX11717433,YCE281 input MNase repeat 2,False,True,True,True,False,True,True,,,ΔSpt5,Spt5,GAL+IAA,,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-ΔSpt5-gene_deletion,gene_deletion,
SRX11717431,YCE281 input sonication repeat 2,False,True,True,True,False,True,True,,,ΔSpt5,Spt5,GAL+IAA,,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-ΔSpt5-gene_deletion,gene_deletion,
SRX11717429,YCE1141 input MNase repeat 1,True,False,False,True,True,True,True,,Spt5-3A,,,GAL+IAA,G1,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Spt5-3A-gene_mutation-G1,gene_mutation,
SRX11717427,YCE1141 input sonication repeat 1,True,False,False,True,False,True,True,,Spt5-3A,,,GAL+IAA,G1,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,True,Input-Spt5-3A-gene_mutation,gene_mutation,
SRX11717425,YCE1140 input MNase repeat 1,False,False,False,True,True,True,True,,,,,GAL+IAA,G1,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-GAL+IAA-stress_condition-G1,stress_condition,
SRX11717423,YCE1140 input sonication repeat 1,False,False,False,True,False,True,True,,,,,GAL+IAA,,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-GAL+IAA-stress_condition,stress_condition,
SRX11717421,YCE281 input MNase repeat 1,False,True,True,True,True,True,True,,,ΔSpt5,Spt5,GAL+IAA,G1,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-ΔSpt5-gene_deletion-G1,gene_deletion,
SRX11717419,YCE281 input sonication repeat 1,False,True,True,True,False,True,True,,,ΔSpt5,Spt5,GAL+IAA,,PRJNA753826,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-ΔSpt5-gene_deletion,gene_deletion,
SRX13211266,"H3K27ac, Log Growth Replicate 2",False,False,False,False,True,False,False,H3K27ac,,,,,LOG,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K27ac-WT-LOG,none,Input-WT-LOG
SRX13211265,"H3K27ac, Log Growth Replicate 1",False,False,False,False,True,False,False,H3K27ac,,,,,LOG,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K27ac-WT-LOG,none,Input-WT-LOG
SRX13211264,"H3K27ac, Exit 240 min Replicate 2",False,False,False,False,True,False,False,H3K27ac,,,,,E240,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K27ac-WT-E240,none,Input-WT-E240
SRX13211263,"H3K27ac, Exit 240 min Replicate 1",False,False,False,False,True,False,False,H3K27ac,,,,,E240,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K27ac-WT-E240,none,Input-WT-E240
SRX13211262,"H3K27ac, Exit 30 min Replicate 2",False,False,False,False,True,False,False,H3K27ac,,,,,E30,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K27ac-WT-E30,none,Input-WT-E30
SRX13211261,"H3K27ac, Exit 30 min Replicate 1",False,False,False,True,True,False,False,H3K27ac,,,,glucose-deprived,E30,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K27ac-glucose-deprived-stress_condition-E30,stress_condition,None
SRX13211260,"H3K27ac, Quiescent Replicate 2",False,False,False,True,True,False,False,H3K27ac,,,,glucose-deprivation,Q,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K27ac-glucose-deprivation-stress_condition-Q,stress_condition,Input-glucose-deprivation-stress_condition-Q
SRX13211259,"H3K23ac, Quiescent Replicate 1",False,False,False,True,True,False,False,H3K23ac,,,,glucose-deprived,Q,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K23ac-glucose-deprived-stress_condition-Q,stress_condition,Input-glucose-deprived-stress_condition-Q
SRX13211258,"H3K18ac, Log Growth Replicate 2",False,False,False,False,True,False,False,H3K18ac,,,,,LOG,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K18ac-WT-LOG,none,Input-WT-LOG
SRX13211257,"H3K18ac, Log Growth Replicate 1",False,False,False,False,True,False,False,H3K18ac,,,,,LOG,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K18ac-WT-LOG,none,Input-WT-LOG
SRX13211256,"H3K18ac, Exit 240 min Replicate 2",False,False,False,False,True,False,False,H3K18ac,,,,,E240,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K18ac-WT-E240,none,Input-WT-E240
SRX13211255,"H3K18ac, Exit 240 min Replicate 1",False,False,False,False,True,False,False,H3K18ac,,,,,E240,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K18ac-WT-E240,none,Input-WT-E240
SRX13211254,"H3K18ac, Exit 30 min Replicate 2",False,False,False,False,True,False,False,H3K18ac,,,,,E30,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K18ac-WT-E30,none,Input-WT-E30
SRX13211253,"H3K18ac, Exit 30 min Replicate 1",False,False,False,False,True,False,False,H3K18ac,,,,,E30,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K18ac-WT-E30,none,Input-WT-E30
SRX13211252,"H3K18ac, Quiescent Replicate 2",False,False,False,True,True,False,False,H3K18ac,,,,glucose-deprived,Q,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K18ac-glucose-deprived-stress_condition-Q,stress_condition,Input-glucose-deprived-stress_condition-Q
SRX13211235,"H3K27ac, Quiescent Replicate 1",False,False,False,True,True,False,False,H3K27ac,,,,glucose-deprived,Q,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K27ac-glucose-deprived-stress_condition-Q,stress_condition,Input-glucose-deprived-stress_condition-Q
SRX13211234,"H3K23ac, Log Growth Replicate 2",False,False,False,False,True,False,False,H3K23ac,,,,,LOG,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K23ac-WT-LOG,none,Input-WT-LOG
SRX13211233,"H3K23ac, Log Growth Replicate 1",False,False,False,False,True,False,False,H3K23ac,,,,,LOG,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K23ac-WT-LOG,none,Input-WT-LOG
SRX13211232,"H3K23ac, Exit 240 min Replicate 2",False,False,False,False,True,False,False,H3K23ac,,,,,E240,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K23ac-WT-E240,none,Input-WT-E240
SRX13211231,"H3K23ac, Exit 240 min Replicate 1",False,False,False,False,True,False,False,H3K23ac,,,,,E240,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K23ac-WT-E240,none,Input-WT-E240
SRX13211230,"H3K23ac, Exit 30 min Replicate 2",False,False,False,False,True,False,False,H3K23ac,,,,,E30,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K23ac-WT-E30,none,Input-WT-E30
SRX13211229,"H3K23ac, Exit 30 min Replicate 1",False,False,False,False,True,False,False,H3K23ac,,,,,E30,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K23ac-WT-E30,none,Input-WT-E30
